"Country","Year","Cocoa","Tea","Chocolate","Spices","Coffee"
"St Lucia",2011,29457,0,0,39252,0
"St Lucia",2012,22886,0,0,3515,0
"St Lucia",2013,23629,0,0,26124,0
"St Lucia",2014,36246,0,0,51356,0
"St Lucia",2015,30561,0,0,20291,5043
"St Lucia",2016,0,0,0,29804,0
"St Vincent and the Grenadines",2010,0,0,0,22293,0
"St Vincent and the Grenadines",2012,0,0,0,17842,10851
"Sudan",2010,0,6431,0,0,0
"Suriname",1996,0,3671,0,0,0
"Suriname",1998,0,18010,0,0,0
"Suriname",1999,0,48805,0,0,0
"Suriname",2000,0,13644,0,0,125956
"Suriname",2002,0,193804,0,0,0
"Suriname",2003,0,0,0,0,2415
"Suriname",2009,0,44290,0,0,0
"Swaziland",1998,0,0,4209,0,0
"Swaziland",2000,0,0,13671,0,0
"Swaziland",2001,0,0,7408,0,0
"Swaziland",2002,0,0,10979,0,0
"Swaziland",2008,0,0,0,37445,0
"Swaziland",2009,0,0,0,38309,0
"Swaziland",2010,0,0,0,77712,0
"Sweden",1996,0,1623,3022902,13705,39545419
"Sweden",1997,0,1344,3512929,21239,40394613
"Sweden",1998,0,2886,3094866,29301,35242305
"Sweden",1999,0,0,3623510,0,27027614
"Sweden",2000,0,10286,3344193,0,27481198
"Sweden",2001,0,0,3512328,0,23529554
"Sweden",2002,0,0,3990232,0,27209817
"Sweden",2003,0,2962,4170192,0,25130388
"Sweden",2004,0,5659,4583523,57584,28912682
"Sweden",2005,0,2227,5543701,0,38013851
"Sweden",2006,0,143117,5352873,2915,35251015
"Sweden",2007,0,13007,5737899,0,38618548
"Sweden",2008,0,58309,5189493,0,36906632
"Sweden",2009,0,10063,6812059,113040,27772208
"Sweden",2010,0,72284,11480014,15444,31689554
"Sweden",2011,0,30882,22802347,0,34958413
"Sweden",2012,4740,0,10379155,0,20035035
"Sweden",2013,0,3501,12620158,0,10584030
"Sweden",2014,0,0,18725341,0,7975289
"Sweden",2015,0,0,8340616,0,176151
"Sweden",2016,0,0,10478283,0,543975
"Switzerland",1996,1774628,35128,22659817,104901,9620642
"Switzerland",1997,1542140,159513,21210030,126704,37148489
"Switzerland",1998,1194617,109767,25997090,101132,4031297
"Switzerland",1999,1944146,20833,28061222,20124,4113917
"Switzerland",2000,1967863,183459,22304090,60151,10262085
"Switzerland",2001,1609234,63876,21487719,15728,18161795
"Switzerland",2002,1998853,26005,25097716,21426,22310660
"Switzerland",2003,4536002,18302,27168187,114041,29236085
"Switzerland",2004,3671485,4100,36197526,249907,36744559
"Switzerland",2005,4566348,23967,41664147,94433,38844181
"Switzerland",2006,4590361,39696,50099336,72502,38367005
"Switzerland",2007,6858311,92091,60677070,247994,35916259
"Switzerland",2008,9724580,5650,60999605,203159,39257715
"Switzerland",2009,10425143,7882,48634118,80317,56355504
"Switzerland",2010,855066,74620,51595400,208695,64454359
"Switzerland",2011,311652,44066,61156025,0,87877582
"Switzerland",2012,306126,35779,51496841,18580,70049542
"Switzerland",2013,605492,20212,57721222,0,51101150
"Switzerland",2014,455915,8489,61989792,16493,62846028
"Switzerland",2015,570173,61850,60459391,0,121636601
"Switzerland",2016,531153,384591,68812089,17952,118378723
"Syria",1996,0,0,66500,3216171,0
"Syria",1997,0,29054,0,2220941,0
"Syria",1998,0,0,0,2800773,0
"Syria",1999,0,0,0,4346352,0
"Syria",2000,0,0,472028,7823503,2101
"Syria",2001,0,0,900655,6835260,0
"Syria",2002,0,0,306681,6469359,0
"Syria",2003,0,0,191375,6457830,0
"Syria",2004,0,0,258340,5344527,10544
"Syria",2005,0,0,322367,9380101,0
"Syria",2006,0,0,371152,6462832,0
"Syria",2007,0,7212,0,6471838,43547
"Syria",2008,0,0,14136,2744122,0
"Syria",2009,0,24862,15112,4969642,20300
"Syria",2010,0,15734,52856,8375360,37362
"Syria",2011,0,35126,36310,10317832,83440
"Syria",2012,0,13100,2181,7031716,56259
"Syria",2013,0,0,0,4469534,0
"Syria",2014,0,0,0,3951897,72396
"Syria",2015,0,0,0,2062851,18709
"Syria",2016,0,0,0,2702194,133419
"Taiwan",1996,0,2482317,0,535762,980708
"Taiwan",1997,0,3042623,4814,383119,5236
"Taiwan",1998,0,2587385,1645,290958,535526
"Taiwan",1999,0,3660122,4879,364482,67418
"Taiwan",2000,0,3980527,98268,410980,69095
"Taiwan",2001,0,3470554,40015,543719,235395
"Taiwan",2002,0,3771495,5885,836970,123990
"Taiwan",2003,0,4434818,128821,946390,50904
"Taiwan",2004,0,4962643,195587,688691,49153
"Taiwan",2005,0,4336765,29567,628452,201286
"Taiwan",2006,0,4851003,166971,560688,289926
"Taiwan",2007,3024,5101325,132505,1133662,124358
"Taiwan",2008,0,6270224,118173,571010,186889
"Taiwan",2009,0,5368877,8438,594317,659217
"Taiwan",2010,0,6386949,25212,774308,579782
"Taiwan",2011,0,7845178,22241,1087921,563097
"Taiwan",2012,0,7380016,44626,952137,698167
"Taiwan",2013,0,8770658,27330,1196978,1032810
"Taiwan",2014,0,9043323,58007,975519,746924
"Taiwan",2015,14178,9837415,58119,1642343,758384
"Taiwan",2016,0,11444820,66203,1565097,1054320
"Tajikistan",2013,0,0,0,3175,0
"Tajikistan",2014,0,0,0,3300,0
"Tajikistan",2015,0,0,0,5411,0
"Tajikistan",2016,0,0,0,2804,0
"Tanzania",1996,0,948338,0,0,2009769
"Tanzania",1997,0,851755,0,115466,2782744
"Tanzania",1998,0,602903,0,99912,2984481
"Tanzania",1999,0,2017627,0,130546,2289665
"Tanzania",2000,0,275156,0,68317,2377544
"Tanzania",2001,0,112080,0,80152,1895299
"Tanzania",2002,0,180212,0,539249,1119876
"Tanzania",2003,0,102791,0,53252,3353606
"Tanzania",2004,0,76940,0,86820,3196558
"Tanzania",2005,0,42473,0,38500,6662501
"Tanzania",2006,0,178792,0,0,5680396
"Tanzania",2007,47100,169993,0,0,13295698
"Tanzania",2008,243420,182572,0,0,16395639
"Tanzania",2009,129481,537012,0,0,24053597
"Tanzania",2010,144435,140364,0,8883,15755579
"Tanzania",2011,257205,580895,0,542442,29075157
"Tanzania",2012,350446,338627,0,390389,27367756
"Tanzania",2013,1688459,392658,0,320394,22692601
"Tanzania",2014,1541712,339760,0,595032,19594302
"Tanzania",2015,746209,35659,0,413599,29251884
"Tanzania",2016,832529,210060,0,871879,20054586
"Thailand",1996,1757174,266688,0,2755789,76731358
"Thailand",1997,2278994,274777,17112,3011898,48616345
"Thailand",1998,5637200,254123,0,2816716,41277248
"Thailand",1999,4175960,285708,0,3390868,14627022
"Thailand",2000,3618346,328417,0,3960840,23902399
"Thailand",2001,2973894,221874,0,3177963,15574911
"Thailand",2002,5634984,321930,10890,3318383,1579317
"Thailand",2003,6522869,460848,54007,4115587,4567283
"Thailand",2004,6549289,717237,48967,4839815,8825527
"Thailand",2005,5975590,802720,142241,4342393,8339155
"Thailand",2006,259989,943118,408068,4569209,23091257
"Thailand",2007,1860169,1107210,58529,5229283,17471988
"Thailand",2008,95796,1901654,46539,7255250,4107788
"Thailand",2009,44607,1202007,12581,6791216,1866678
"Thailand",2010,93477,2176028,41269,7236088,2192193
"Thailand",2011,42704,2710203,81679,7376036,2159680
"Thailand",2012,13926,2500214,151227,4233787,1500733
"Thailand",2013,0,5001897,30151,4206803,1806224
"Thailand",2014,47186,3349733,1118682,6699692,1971882
"Thailand",2015,0,3782207,906512,6634744,2451627
"Thailand",2016,5663737,3500614,436222,5917244,2994771
"Timor-Leste",2003,0,0,0,0,54525
"Timor-Leste",2013,0,0,0,0,31629
"Timor-Leste",2014,0,0,0,0,121946
"Timor-Leste",2015,0,0,0,0,3111727
"Timor-Leste",2016,0,0,0,42547,5058230
"Togo",1997,0,0,0,0,63905
"Togo",1998,0,0,0,7875,35285
"Togo",2000,0,0,0,14416,360821
"Togo",2001,0,0,0,0,228580
"Togo",2005,3288107,0,0,0,0
"Togo",2006,0,0,0,0,35899
"Togo",2007,4124547,0,0,0,0
"Togo",2008,9309993,0,0,0,0
"Togo",2009,5682323,0,0,0,113799
"Togo",2010,8161336,12500,0,0,0
"Togo",2011,27206106,0,0,13423,2086404
"Togo",2012,461144,0,0,3664,0
"Togo",2013,1624090,0,0,2908,0
"Togo",2014,1839975,0,0,0,0
"Togo",2016,320896,0,0,0,0
"Tokelau",2000,0,0,0,13380,0
"Tokelau",2001,0,0,0,48962,0
"Tokelau",2002,0,0,0,30047,0
"Tonga",1996,0,0,0,640906,0
"Tonga",1997,0,0,0,176440,0
"Tonga",1998,0,0,0,700157,0
"Tonga",1999,0,0,0,590189,0
"Tonga",2000,0,0,0,458605,0
"Tonga",2001,0,0,0,314729,0
"Tonga",2002,0,0,0,1435530,0
"Tonga",2003,0,0,0,3915574,0
"Tonga",2004,0,0,0,457286,0
"Tonga",2005,0,3799,0,68837,0
"Tonga",2006,0,25945,0,8175,0
"Tonga",2007,0,0,0,41659,0
"Tonga",2008,0,0,0,69570,0
"Tonga",2009,0,0,0,33475,0
"Tonga",2010,0,0,0,110312,0
"Tonga",2011,0,0,0,15496,0
"Tonga",2012,0,0,0,37708,0
"Tonga",2013,0,0,0,142592,0
"Tonga",2014,0,0,0,51426,0
"Tonga",2015,0,0,0,53882,0
"Tonga",2016,0,0,0,58648,0
"Trinidad and Tobago",1996,1528901,2942,0,793703,125786
"Trinidad and Tobago",1997,1706865,5673,0,596285,138616
"Trinidad and Tobago",1998,523070,0,0,555755,195305
"Trinidad and Tobago",1999,239538,0,0,458302,53559
"Trinidad and Tobago",2000,154915,0,0,669063,56108
"Trinidad and Tobago",2001,124385,0,0,531776,76632
"Trinidad and Tobago",2002,165283,0,7201,650653,34534
"Trinidad and Tobago",2003,220248,0,0,377640,25875
"Trinidad and Tobago",2004,172214,2352,25440,336660,16199
"Trinidad and Tobago",2005,210625,0,0,429500,14630
"Trinidad and Tobago",2006,399154,2392,0,359690,10501
"Trinidad and Tobago",2007,654994,0,34760,492206,19402
"Trinidad and Tobago",2008,191686,0,0,448340,15904
"Trinidad and Tobago",2009,303100,4771,0,271234,15883
"Trinidad and Tobago",2010,1582060,0,0,522823,6552
"Trinidad and Tobago",2011,155629,0,145340,470549,7368
"Trinidad and Tobago",2012,131941,4907,180896,398427,6849
"Trinidad and Tobago",2013,143135,0,132359,571414,2622
"Trinidad and Tobago",2014,102455,0,183857,442132,7181
"Trinidad and Tobago",2015,58750,0,265973,657741,2667
"Trinidad and Tobago",2016,0,0,297275,920020,0
"Tunisia",1997,0,0,0,0,62723
"Tunisia",2000,0,0,0,37772,0
"Tunisia",2001,0,0,0,2649,0
"Tunisia",2003,0,6406,0,16694,0
"Tunisia",2006,0,0,0,11944,0
"Tunisia",2007,0,0,0,4643,0
"Tunisia",2009,0,0,0,3451,0
"Tunisia",2012,0,0,0,39532,0
"Tunisia",2013,0,0,0,17307,0
"Tunisia",2016,0,0,0,93284,0
"Turkey",1996,0,33983,59302,18705005,27304
"Turkey",1997,0,95479,77503,17311677,31015
"Turkey",1998,2403,1401844,337721,18636812,55477
"Turkey",1999,326745,953560,302939,18845721,49928
"Turkey",2000,0,954453,730273,18452009,80671
"Turkey",2001,2195,1319531,1191667,18212896,98086
"Turkey",2002,18402,843954,864342,17666464,153853
"Turkey",2003,0,1203854,2650209,17958352,111505
"Turkey",2004,631961,1041704,4094531,17249882,119240
"Turkey",2005,0,1981042,3438877,16757308,132540
"Turkey",2006,0,777937,2994712,15287912,166929
"Turkey",2007,0,1042758,1942789,24282160,167752
"Turkey",2008,0,419262,1716105,24448899,234778
"Turkey",2009,25218,613637,2647040,19212907,351636
"Turkey",2010,5397,842675,2755261,20342614,371233
"Turkey",2011,5156,1024222,2015170,25003038,364476
"Turkey",2012,10629,1124039,3151845,24608568,470633
"Turkey",2013,8187,931974,3898299,38229177,517677
"Turkey",2014,5571,1157434,5459588,36425553,725717
"Turkey",2015,4887,840935,6764994,30239537,820525
"Turkey",2016,0,1740667,11353912,35296583,820141
"Turks and Caicos Islands",1996,8468,0,0,0,0
"Turks and Caicos Islands",1999,0,0,0,0,124139
"Turks and Caicos Islands",2010,0,0,0,26676,0
"Uganda",1996,56428,29012,0,630954,16087806
"Uganda",1997,0,0,0,624193,37278917
"Uganda",1998,0,111792,0,1626226,10914979
"Uganda",1999,0,33292,0,1193482,17411433
"Uganda",2000,0,0,0,2054910,14250786
"Uganda",2001,0,0,0,5165612,7827926
"Uganda",2002,0,0,0,7075624,4419280
"Uganda",2003,0,12963,0,21801423,8146406
"Uganda",2004,0,0,0,5504864,6174552
"Uganda",2005,0,0,0,2918642,11512696
"Uganda",2006,0,0,0,3054823,8012916
"Uganda",2007,0,0,0,3926816,9212702
"Uganda",2008,135180,0,0,3786295,11031763
"Uganda",2009,5613845,0,0,5376829,13792076
"Uganda",2010,5681883,3330,0,3319539,28106772
"Uganda",2011,5219224,24060,0,3668888,29238078
"Uganda",2012,435189,80470,0,2003421,27624267
"Uganda",2013,381771,168762,0,1146022,37215560
"Uganda",2014,0,0,0,2077364,28702702
"Uganda",2015,0,4316,0,1054728,25663137
"Uganda",2016,0,64925,0,1989696,23821063
"Ukraine",1997,0,0,16621,0,0
"Ukraine",1998,0,0,23071,13885,0
"Ukraine",1999,0,0,87998,6299,0
"Ukraine",2000,0,0,42436,0,0
"Ukraine",2001,0,41547,112270,0,3284
"Ukraine",2002,0,0,294495,0,0
"Ukraine",2003,0,32969,332056,10831,4799
"Ukraine",2004,0,18051,416158,8500,2378
"Ukraine",2005,0,21359,570820,0,2266
"Ukraine",2006,0,2693,939406,0,0
"Ukraine",2007,0,4805,1146144,0,76264
"Ukraine",2008,0,6653,1284892,3960,15562
"Ukraine",2009,0,36783,1756050,12092,136614
"Ukraine",2010,0,32100,1662493,10695,152911
"Ukraine",2011,0,26214,2085297,94099,68424
"Ukraine",2012,0,118112,2416461,106930,81097
"Ukraine",2013,0,17110,2891348,34859,71342
"Ukraine",2014,0,85349,2497022,43900,49507
"Ukraine",2015,0,27473,2495522,346595,23511
"Ukraine",2016,0,168385,2258837,359255,29808
"United Arab Emirates",1996,0,0,8342,122129,0
"United Arab Emirates",1997,0,0,0,39721,0
"United Arab Emirates",1998,0,0,0,100237,0
"United Arab Emirates",1999,0,16000,0,223862,0
"United Arab Emirates",2000,0,0,8619,181710,2216
"United Arab Emirates",2001,0,0,3623,72782,0
"United Arab Emirates",2002,0,12000,0,316229,0
"United Arab Emirates",2003,0,0,0,184863,0
"United Arab Emirates",2004,0,0,13745,327490,0
"United Arab Emirates",2005,0,0,0,157239,0
"United Arab Emirates",2006,0,0,0,158032,0
"United Arab Emirates",2007,0,0,189703,190041,0
"United Arab Emirates",2008,0,23415,111128,169111,0
"United Arab Emirates",2009,0,12378,0,428841,117041
"United Arab Emirates",2010,0,0,119405,415916,0
"United Arab Emirates",2011,0,0,7170,278656,0
"United Arab Emirates",2012,0,635607,23812,322267,0
"United Arab Emirates",2013,0,1524566,85621,851288,0
"United Arab Emirates",2014,0,1733994,325424,3127740,0
"United Arab Emirates",2015,0,2118691,347055,1681887,28309
"United Arab Emirates",2016,0,2795723,2186392,1305268,0
"United Kingdom",1996,4523972,4248528,30103365,987985,729017
"United Kingdom",1997,7539424,5964288,39698078,1223274,7027023
"United Kingdom",1998,8405321,6291343,45164728,1639257,3251316
"United Kingdom",1999,8966449,7327648,50621374,432988,4972223
"United Kingdom",2000,14716678,8766918,52568271,920299,6969380
"United Kingdom",2001,9232209,9085192,53864438,1058339,8360083
"United Kingdom",2002,17487139,9649112,47439775,577760,4329045
"United Kingdom",2003,24884116,11706557,36187589,1012170,4945431
"United Kingdom",2004,24419891,12029462,39698013,584548,9201369
"United Kingdom",2005,17734558,16471479,39291633,542985,9164015
"United Kingdom",2006,13631825,23208721,37122384,434603,5554055
"United Kingdom",2007,12721013,23017963,37256925,417801,4576577
"United Kingdom",2008,15068326,23232505,39234527,328288,5141237
"United Kingdom",2009,15327958,19665000,18047111,276436,4693266
"United Kingdom",2010,13674094,21278048,17618083,564656,6832203
"United Kingdom",2011,27787,16900469,19741105,959067,5666221
"United Kingdom",2012,26575,10769763,30875244,604966,4883157
"United Kingdom",2013,97743,11872154,32548044,794638,4723066
"United Kingdom",2014,72799,12634593,25245522,784655,4181571
"United Kingdom",2015,125357,13721277,24775814,1587161,4198589
"United Kingdom",2016,101385,13203454,39669377,1416303,3926295
"Uruguay",1996,0,93459,0,0,0
"Uruguay",1997,0,17180,0,0,0
"Uruguay",1998,0,73469,0,0,0
"Uruguay",1999,0,93632,0,0,0
"Uruguay",2000,12719,56815,9478,0,0
"Uruguay",2001,0,42310,42440,2935,0
"Uruguay",2002,0,55938,262308,0,0
"Uruguay",2003,0,157517,104651,9643,34664
"Uruguay",2004,2826,118360,307543,9135,5036
"Uruguay",2005,0,202313,283638,2650,0
"Uruguay",2006,0,266203,714465,0,0
"Uruguay",2007,0,413371,620033,9866,0
"Uruguay",2008,0,469830,932038,3337,0
"Uruguay",2009,0,345805,548361,0,0
"Uruguay",2010,0,140126,859923,0,0
"Uruguay",2011,0,52026,783160,2172,0
"Uruguay",2012,0,102272,1424917,2439,0
"Uruguay",2013,0,152994,993110,9549,0
"Uruguay",2014,0,163786,843700,4599,0
"Uruguay",2015,0,124269,516140,8085,0
"Uruguay",2016,0,265425,70662,12667,0
"Uzbekistan",2003,0,46024,0,0,0
"Uzbekistan",2004,0,34000,0,33041,0
"Uzbekistan",2005,0,0,0,242870,0
"Uzbekistan",2006,0,0,0,148784,0
"Uzbekistan",2007,0,0,0,474997,0
"Uzbekistan",2008,0,3300,0,218320,0
"Uzbekistan",2009,0,0,0,296600,0
"Uzbekistan",2010,0,9592,0,1207684,0
"Uzbekistan",2011,0,12100,0,1829571,0
"Uzbekistan",2012,0,0,0,720945,0
"Uzbekistan",2013,0,6600,0,2053381,0
"Uzbekistan",2014,0,0,0,1067660,0
"Uzbekistan",2015,0,0,0,1087435,0
"Uzbekistan",2016,0,41657,0,1379620,0
"Vanuatu",2001,0,0,0,14995,0
"Vanuatu",2003,0,0,0,35391,0
"Vanuatu",2004,0,0,0,136000,0
"Vanuatu",2005,0,0,0,97460,0
"Vanuatu",2007,0,0,0,5827,0
"Vanuatu",2010,0,0,0,5891,0
"Vanuatu",2012,0,0,0,0,5409
"Vanuatu",2015,0,0,0,0,55000
"Venezuela",1996,3909829,0,143205,0,58200724
"Venezuela",1997,3764754,0,1138718,0,12373027
"Venezuela",1998,1848507,0,240690,23200,18896335
"Venezuela",1999,1594281,18830,427017,25750,48168248
"Venezuela",2000,1235427,0,292112,0,4754762
"Venezuela",2001,679681,2163,685103,0,578798
"Venezuela",2002,1464138,5060,1030929,0,12170823
"Venezuela",2003,2695246,3181,1380124,0,12012898
"Venezuela",2004,2037433,0,2952648,0,8929841
"Venezuela",2005,1051717,0,3052169,0,29088
"Venezuela",2006,1077506,0,1730499,3377,316213
"Venezuela",2007,3090037,0,1385514,0,3513922
"Venezuela",2008,4018718,0,1179856,45550,15739295
"Venezuela",2009,1649732,0,627098,0,703735
"Venezuela",2010,4371782,0,929242,0,778410
"Venezuela",2011,956397,0,1384179,0,9563
"Venezuela",2012,710182,0,649798,0,85791
"Venezuela",2013,7145240,0,619241,0,518307
"Venezuela",2014,6320147,0,517751,0,0
"Venezuela",2015,13533146,9151,1065392,0,0
"Venezuela",2016,2136464,3738,754225,0,0
"Vietnam",1996,0,461677,10963,1125268,116742542
"Vietnam",1997,6154,866358,0,3024409,112716015
"Vietnam",1998,0,948647,0,4364112,152011362
"Vietnam",1999,0,1193790,0,17366394,107921422
"Vietnam",2000,0,1694651,0,19416193,128324151
"Vietnam",2001,0,1447743,0,12938851,93062923
"Vietnam",2002,0,1810773,71123,20133258,63497059
"Vietnam",2003,0,1595946,0,22335501,87297634
"Vietnam",2004,0,2269204,0,31474199,130753785
"Vietnam",2005,0,1530749,0,35591799,178192550
"Vietnam",2006,0,2279428,0,40052067,223217891
"Vietnam",2007,0,3096794,0,31033047,327735906
"Vietnam",2008,34207,3655018,136026,54194225,311558678
"Vietnam",2009,65020,6013384,126606,58423035,281963605
"Vietnam",2010,412235,6227443,209288,66951736,391991693
"Vietnam",2011,0,6085976,254458,133427413,519457710
"Vietnam",2012,35942,10696476,152949,103104103,645112089
"Vietnam",2013,0,12840472,670974,181606575,505306688
"Vietnam",2014,0,13926355,743786,289370114,534168857
"Vietnam",2015,46057,11264602,897853,304785096,392868632
"Vietnam",2016,16474,8337872,1405113,346761431,535635080
"Wallis and Futuna",2009,22231,0,0,0,0
"West Bank Administered by Israel",2007,0,0,8506,0,0
"West Bank Administered by Israel",2008,0,0,0,7442,0
"West Bank Administered by Israel",2009,0,0,0,53975,0
"West Bank Administered by Israel",2010,0,0,0,6458,0
"West Bank Administered by Israel",2011,0,0,0,16235,0
"West Bank Administered by Israel",2012,0,0,0,32253,0
"West Bank Administered by Israel",2013,0,0,0,49942,0
"West Bank Administered by Israel",2014,0,0,0,79667,0
"West Bank Administered by Israel",2015,0,0,0,95258,0
"West Bank Administered by Israel",2016,0,0,0,47988,0
"Western Sahara",1998,0,0,0,0,2223
"Western Sahara",2012,0,0,0,0,99428
"Yemen",1996,0,0,0,0,2376903
"Yemen",1997,0,0,0,0,3363732
"Yemen",1998,0,0,0,0,2388620
"Yemen",1999,0,0,0,0,2958414
"Yemen",2000,0,0,0,0,3365388
"Yemen",2001,0,0,0,0,4251355
"Yemen",2002,0,0,0,0,3034619
"Yemen",2003,0,0,0,0,4603042
"Yemen",2004,0,0,0,0,3827201
"Yemen",2005,0,0,0,0,4200806
"Yemen",2006,0,0,0,0,4380211
"Yemen",2007,0,4018,0,0,4483213
"Yemen",2008,0,0,0,0,5137853
"Yemen",2009,0,17242,0,0,1898138
"Yemen",2010,0,13094,0,2185,3263886
"Yemen",2011,0,0,0,0,437763
"Yemen",2012,0,68795,0,0,1752104
"Yemen",2013,0,0,0,0,1344606
"Yemen",2014,0,46820,0,6169,1398986
"Yemen",2015,0,106501,0,8696,1379707
"Yemen",2016,0,0,0,65789,2092547
"Zambia",1996,0,0,0,0,366049
"Zambia",1997,0,0,0,0,91954
"Zambia",1998,0,0,0,0,682913
"Zambia",1999,0,0,0,0,1132275
"Zambia",2000,0,0,0,183428,284649
"Zambia",2001,0,0,0,0,434945
"Zambia",2002,0,0,0,0,664646
"Zambia",2003,0,0,0,11600,906231
"Zambia",2004,0,0,0,0,1530242
"Zambia",2005,0,0,0,0,469636
"Zambia",2006,0,0,0,35122,252643
"Zambia",2007,0,0,0,105744,876237
"Zambia",2008,0,0,0,264094,533729
"Zambia",2009,0,0,0,337658,344356
"Zambia",2010,0,0,0,74566,155291
"Zambia",2011,0,0,0,183537,109786
"Zambia",2012,0,0,0,0,412168
"Zambia",2013,0,0,0,0,72751
"Zambia",2014,0,0,0,0,411290
"Zambia",2015,0,0,0,0,145427
"Zambia",2016,0,0,0,0,540721
"Zimbabwe",1996,0,11165,0,513730,1026143
"Zimbabwe",1997,0,70286,0,1085969,2200348
"Zimbabwe",1998,0,403678,0,2810054,1706442
"Zimbabwe",1999,0,149934,0,1160783,837486
"Zimbabwe",2000,0,82640,0,1150521,640874
"Zimbabwe",2001,0,192859,0,872983,718043
"Zimbabwe",2002,0,133905,0,375341,655970
"Zimbabwe",2003,0,208899,0,552460,770662
"Zimbabwe",2004,0,212457,0,389271,778228
"Zimbabwe",2005,0,190512,0,182134,804511
"Zimbabwe",2006,0,192213,0,247543,811543
"Zimbabwe",2007,0,104265,0,0,310090
"Zimbabwe",2008,0,155353,0,36524,441237
"Zimbabwe",2009,0,150592,0,0,357298
"Zimbabwe",2010,0,379927,0,74803,415789
"Zimbabwe",2011,0,1161125,0,260555,127157
"Zimbabwe",2012,0,2806462,0,348944,21320
"Zimbabwe",2013,0,1948125,0,661563,0
"Zimbabwe",2014,0,2345559,0,702137,93360
"Zimbabwe",2015,0,2067083,0,784665,109781
"Zimbabwe",2016,0,2651831,0,980588,361548
