"Year","Country","ExportsFASValueBasisYtdDec","GenImportsCIFValBasisYtdDec","1","2","1","2"
2012,"Algeria",29792,0,1.659626,28.033886,1.659626,28.033886
2012,"Tunisia",0,39532,9.537499,33.886917,9.537499,33.886917
2012,"Egypt",1863360,9957463,30.802498,26.820553,30.802498,26.820553
2012,"Western Sahara",0,99428,-12.885834,24.215527,-12.885834,24.215527
2012,"Equatorial Guinea",133020,0,10.267895,1.650801,10.267895,1.650801
2012,"Cameroon",5700,52969022,12.354722,7.369722,12.354722,7.369722
2012,"Senegal",0,3554,-14.452362,14.497401,-14.452362,14.497401
2012,"Guinea",0,221014,-9.696645,9.945587,-9.696645,9.945587
2012,"Sierra Leone",25717,24200,-11.779889,8.460555,-11.779889,8.460555
2012,"Cote d'Ivoire",4705945,760986974,-5.54708,7.539989,-5.54708,7.539989
2012,"Ghana",492987,181707733,-1.023194,7.946527,-1.023194,7.946527
2012,"Gambia",0,9969,-15.310139,13.443182,-15.310139,13.443182
2012,"Togo",0,464808,0.824782,8.619543,0.824782,8.619543
2012,"Nigeria",1185940,57649641,8.675277,9.081999,8.675277,9.081999
2012,"Central African Republic",0,380610,20.939444,6.611111,20.939444,6.611111
2012,"Benin",75000,0,2.315834,9.30769,2.315834,9.30769
2012,"Angola",20950,0,17.873887,-11.202692,17.873887,-11.202692
2012,"Congo (Brazzaville)",0,393645,15.827659,-0.228021,15.827659,-0.228021
2012,"Sao Tome and Principe",0,30816,6.613081,0.18636,6.613081,0.18636
2012,"Liberia",82174,0,-9.429499,6.428055,-9.429499,6.428055
2012,"Congo (Kinshasa)",35414,1972104,21.758664,-4.038333,21.758664,-4.038333
2012,"Burundi",0,4887196,29.918886,-3.373056,29.918886,-3.373056
2012,"Rwanda",0,23414098,29.873888,-1.940278,29.873888,-1.940278
2012,"Ethiopia",7936,77010756,40.489673,9.145,40.489673,9.145
2012,"Djibouti",6426,1367924,42.590275,11.825138,42.590275,11.825138
2012,"Uganda",41276,30143347,32.290275,1.373333,32.290275,1.373333
2012,"Kenya",18605,67254860,37.906193,-0.023559,37.906193,-0.023559
2012,"Tanzania",3285,28447218,34.888822,-6.369028,34.888822,-6.369028
2012,"Mozambique",0,897686,35.529562,-18.665695,35.529562,-18.665695
2012,"Madagascar",0,51152607,46.869107,-18.766947,46.869107,-18.766947
2012,"Mayotte",43036,0,45.166244,-12.8275,45.166244,-12.8275
2012,"Comoros",0,1972124,43.3333,-11.6455,43.3333,-11.6455
2012,"South Africa",5066327,3900573,22.937506,-30.559482,22.937506,-30.559482
2012,"Namibia",240591,0,18.49041,-22.95764,18.49041,-22.95764
2012,"Zambia",0,412168,27.849332,-13.133897,27.849332,-13.133897
2012,"Zimbabwe",0,3176726,29.154857,-19.015438,29.154857,-19.015438
2012,"Malawi",0,7127004,34.301525,-13.254308,34.301525,-13.254308
2012,"Lesotho",0,44300,28.233608,-29.609988,28.233608,-29.609988
2013,"Canada",1790241302,1560154676,-106.346771,56.130366,-106.346771,56.130366
2013,"Mexico",426061606,1053335083,-102.552784,23.634501,-102.552784,23.634501
2013,"Guatemala",10613590,431107481,-90.230759,15.783471,-90.230759,15.783471
2013,"Belize",4025718,69359,-88.49765,17.189877,-88.49765,17.189877
2013,"El Salvador",12081115,94454363,-88.89653,13.794185,-88.89653,13.794185
2013,"Honduras",5230804,165585204,-86.241905,15.199999,-86.241905,15.199999
2013,"Nicaragua",2963031,170195385,-85.207229,12.865416,-85.207229,12.865416
2013,"Costa Rica",19129145,208930919,-83.753428,9.748917,-83.753428,9.748917
2013,"Panama",46808846,7193790,-80.782127,8.537981,-80.782127,8.537981
2013,"Bermuda",3933284,0,-64.7505,32.3078,-64.7505,32.3078
2013,"Bahamas",8029911,0,-77.39628,25.03428,-77.39628,25.03428
2013,"Jamaica",7961331,7535733,-77.297508,18.109581,-77.297508,18.109581
2013,"Turks and Caicos Islands",200254,0,-71.797928,21.694025,-71.797928,21.694025
2013,"Cayman Islands",1343193,30216,-81.2546,19.3133,-81.2546,19.3133
2013,"Haiti",295816,2849212,-72.285215,18.971187,-72.285215,18.971187
2013,"Dominican Republic",12780012,71959572,-70.162651,18.735693,-70.162651,18.735693
2013,"Anguilla",7312,0,-63.068615,18.220554,-63.068615,18.220554
2013,"British Virgin Islands",352106,0,-64.639968,18.420695,-64.639968,18.420695
2013,"St Kitts and Nevis",342066,0,-62.782998,17.357822,-62.782998,17.357822
2013,"Antigua and Barbuda",687413,184723,-61.796428,17.060816,-61.796428,17.060816
2013,"Montserrat",5091,0,-62.187366,16.742498,-62.187366,16.742498
2013,"Dominica",542246,11970,-61.370976,15.414999,-61.370976,15.414999
2013,"St Lucia",649827,49753,-60.978893,13.909444,-60.978893,13.909444
2013,"St Vincent and the Grenadines",178676,0,-61.1971628,13.2528179,-61.1971628,13.2528179
2013,"Grenada",144667,965773,-61.679,12.1165,-61.679,12.1165
2013,"Barbados",3066632,61538,-59.543198,13.193887,-59.543198,13.193887
2013,"Trinidad and Tobago",13522238,849530,-61.222503,10.691803,-61.222503,10.691803
2013,"Sint Maarten",1778157,0,-63.05483,18.04248,-63.05483,18.04248
2013,"Curacao",1320453,0,-68.99002,12.16957,-68.99002,12.16957
2013,"Aruba",2938054,0,-69.968338,12.52111,-69.968338,12.52111
2013,"Guadeloupe",61472,0,-61.551,16.265,-61.551,16.265
2013,"Martinique",17134,0,-61.024174,14.641528,-61.024174,14.641528
2013,"Colombia",35728280,1061724252,-74.297333,4.570868,-74.297333,4.570868
2013,"Venezuela",41129853,8282788,-66.58973,6.42375,-66.58973,6.42375
2013,"Guyana",904589,58443,-58.93018,4.860416,-58.93018,4.860416
2013,"Suriname",493057,0,-56.027783,3.919305,-56.027783,3.919305
2013,"Ecuador",9187711,206057219,-78.183406,-1.831239,-78.183406,-1.831239
2013,"Peru",24316387,264199952,-75.015152,-9.189967,-75.015152,-9.189967
2013,"Bolivia",7846187,4995088,-63.588653,-16.290154,-63.588653,-16.290154
2013,"Chile",18934439,8364228,-71.542969,-35.675147,-71.542969,-35.675147
2013,"Brazil",30713960,1348130731,-51.92528,-14.235004,-51.92528,-14.235004
2013,"Paraguay",791532,790139,-58.443832,-23.442503,-58.443832,-23.442503
2013,"Uruguay",2860652,1155653,-55.765835,-32.522779,-55.765835,-32.522779
2013,"Argentina",5310461,93937589,-63.616672,-38.416097,-63.616672,-38.416097
2013,"Iceland",1435305,464604,-19.020835,64.963051,-19.020835,64.963051
2013,"Sweden",3373833,23207689,18.643501,60.128161,18.643501,60.128161
2013,"Norway",611927,287766,8.468946,60.472024,8.468946,60.472024
2013,"Finland",3726517,3804022,25.748151,61.92411,25.748151,61.92411
2013,"Denmark",3202356,4212369,9.501785,56.26392,9.501785,56.26392
2013,"United Kingdom",36178395,50035645,-3.435973,55.378051,-3.435973,55.378051
2013,"Ireland",1455024,33521960,-7.6920536,53.1423672,-7.6920536,53.1423672
2013,"Netherlands",26890813,236579000,5.291266,52.132633,5.291266,52.132633
2013,"Belgium",4401835,133100702,4.469936,50.503887,4.469936,50.503887
2013,"Luxembourg",98997,286447,6.129583,49.815273,6.129583,49.815273
2013,"France",8096692,85043934,2.213749,46.227638,2.213749,46.227638
2013,"Germany",18948457,411013681,10.451526,51.165691,10.451526,51.165691
2013,"Austria",711116,12143291,14.550072,47.516231,14.550072,47.516231
2013,"Czech Republic",135442,559304,15.472962,49.817492,15.472962,49.817492
2013,"Slovakia",13503,74432,19.699024,48.669026,19.699024,48.669026
2013,"Hungary",702294,1366916,19.503304,47.162494,19.503304,47.162494
2013,"Switzerland",1886179,109448076,8.227512,46.818188,8.227512,46.818188
2013,"Estonia",2115508,0,25.013607,58.595272,25.013607,58.595272
2013,"Latvia",2488244,397973,24.603189,56.879635,24.603189,56.879635
2013,"Lithuania",80483,771005,23.881275,55.169438,23.881275,55.169438
2013,"Poland",938173,38758957,19.145136,51.919438,19.145136,51.919438
2013,"Russia",12364220,4382994,105.318756,61.52401,105.318756,61.52401
2013,"Belarus",93951,1308131,27.953389,53.709807,27.953389,53.709807
2013,"Ukraine",285268,3014659,31.16558,48.379433,31.16558,48.379433
2013,"Armenia",145776,78678,45.038189,40.069099,45.038189,40.069099
2013,"Azerbaijan",9098,9179,47.576927,40.143105,47.576927,40.143105
2013,"Georgia",60048,6979,-82.9000751,32.1656221,-82.9000751,32.1656221
2013,"Kazakhstan",289528,0,66.923684,48.019573,66.923684,48.019573
2013,"Kyrgyzstan",0,240677,74.766098,41.20438,74.766098,41.20438
2013,"Tajikistan",0,3175,71.276093,38.861034,71.276093,38.861034
2013,"Uzbekistan",0,2059981,64.585262,41.377491,64.585262,41.377491
2013,"Spain",1449392,104033405,-3.74922,40.463667,-3.74922,40.463667
2013,"Portugal",412491,1981343,-8.224454,39.399872,-8.224454,39.399872
2013,"Malta",36267,0,14.375416,35.937496,14.375416,35.937496
2013,"San Marino",6102,4679,12.457777,43.94236,12.457777,43.94236
2013,"Italy",2618289,129626261,12.56738,41.87194,12.56738,41.87194
2013,"Croatia",80850,3529824,15.2,45.1,15.2,45.1
2013,"Slovenia",458929,20099,14.995463,46.151241,14.995463,46.151241
2013,"Bosnia and Herzegovina",0,1705838,17.679076,43.915886,17.679076,43.915886
2013,"Macedonia",0,330191,21.745275,41.608635,21.745275,41.608635
2013,"Serbia",54009,1257551,21.005859,44.016521,21.005859,44.016521
2013,"Kosovo",0,61460,20.902977,42.6026359,20.902977,42.6026359
2013,"Albania",0,1078998,20.168331,41.153332,20.168331,41.153332
2013,"Greece",468847,3991590,21.824312,39.074208,21.824312,39.074208
2013,"Romania",0,455925,24.96676,45.943161,24.96676,45.943161
2013,"Bulgaria",800902,890806,25.48583,42.733883,25.48583,42.733883
2013,"Turkey",1579343,43585314,35.243322,38.963745,35.243322,38.963745
2013,"Cyprus",34811,112012,33.429859,35.126413,33.429859,35.126413
2013,"Syria",0,4469534,38.996815,34.802075,38.996815,34.802075
2013,"Lebanon",1688307,3695332,35.862285,33.854721,35.862285,33.854721
2013,"Iraq",23983,0,43.679291,33.223191,43.679291,33.223191
2013,"Israel",5144189,21676335,34.851612,31.046051,34.851612,31.046051
2013,"West Bank Administered by Israel",0,49942,NA,NA,NA,NA
2013,"Jordan",4248645,1292461,36.238414,30.585164,36.238414,30.585164
2013,"Kuwait",6282137,0,47.481766,29.31166,47.481766,29.31166
2013,"Saudi Arabia",35846203,141677,45.079162,23.885942,45.079162,23.885942
2013,"Qatar",2399879,0,51.183884,25.354826,51.183884,25.354826
2013,"United Arab Emirates",27652508,2461475,53.847818,23.424076,53.847818,23.424076
2013,"Yemen",44577,1344606,48.516388,15.552727,48.516388,15.552727
2013,"Oman",667154,41357,55.975413,21.4735329,55.975413,21.4735329
2013,"Bahrain",1250231,0,50.5577,26.0667,50.5577,26.0667
2013,"Afghanistan",268798,244756,67.709953,33.93911,67.709953,33.93911
2013,"India",7477809,309891916,78.96288,20.593684,78.96288,20.593684
2013,"Pakistan",456603,10837105,69.345116,30.375321,69.345116,30.375321
2013,"Nepal",81250,205928,84.124008,28.394857,84.124008,28.394857
2013,"Bangladesh",34500,755608,90.356331,23.684994,90.356331,23.684994
2013,"Sri Lanka",5288253,52847180,80.771797,7.873054,80.771797,7.873054
2013,"Burma",6570,73384,95.955974,21.916221,95.955974,21.916221
2013,"Thailand",12826082,11045075,100.992541,15.870032,100.992541,15.870032
2013,"Vietnam",9045082,700424709,108.277199,14.058324,108.277199,14.058324
2013,"Laos",0,1597018,102.495496,19.85627,102.495496,19.85627
2013,"Cambodia",598742,22940,104.990963,12.565679,104.990963,12.565679
2013,"Malaysia",23525819,180343362,101.975766,4.210484,101.975766,4.210484
2013,"Singapore",57551485,26745822,103.819836,1.352083,103.819836,1.352083
2013,"Indonesia",15227997,715534439,113.921327,-0.789275,113.921327,-0.789275
2013,"Timor-Leste",0,31629,125.727539,-8.874217,125.727539,-8.874217
2013,"Brunei",491209,19768,114.727669,4.535277,114.727669,4.535277
2013,"Philippines",52450765,12500883,121.774017,12.879721,121.774017,12.879721
2013,"Macau",111864,0,113.543873,22.198745,113.543873,22.198745
2013,"Maldives",33204,0,73.536101,1.9772276,73.536101,1.9772276
2013,"China",76099223,309600063,104.195397,35.86166,104.195397,35.86166
2013,"Mongolia",141712,0,103.846656,46.862496,103.846656,46.862496
2013,"Korea, South",146106928,14095141,127.766922,35.907757,127.766922,35.907757
2013,"Hong Kong",47929377,2607914,114.109497,22.396428,114.109497,22.396428
2013,"Taiwan",38565546,11027776,120.960515,23.69781,120.960515,23.69781
2013,"Japan",155486961,45581515,138.252924,36.204824,138.252924,36.204824
2013,"Australia",53195803,795356,133.775136,-25.274398,133.775136,-25.274398
2013,"Papua New Guinea",70832,69318572,143.95555,-6.314993,143.95555,-6.314993
2013,"New Zealand",5508821,77063,174.885971,-40.900557,174.885971,-40.900557
2013,"Cook Islands",189112,0,-159.777671,-21.236736,-159.777671,-21.236736
2013,"Samoa",21815,0,-172.104629,-13.759029,-172.104629,-13.759029
2013,"Vanuatu",8700,0,166.959158,-15.376706,166.959158,-15.376706
2013,"New Caledonia",113410,0,165.618042,-20.904305,165.618042,-20.904305
2013,"French Polynesia",861483,464767,-149.406843,-17.679742,-149.406843,-17.679742
2013,"Marshall Islands",118932,0,166.8417424,11.3246908,166.8417424,11.3246908
2013,"Micronesia",53165,0,158.2225229,6.8874581,158.2225229,6.8874581
2013,"Palau",172920,0,134.58252,7.51498,134.58252,7.51498
2013,"Fiji",93048,1007741,178.065032,-17.713371,178.065032,-17.713371
2013,"Tonga",0,142592,-175.198242,-21.178986,-175.198242,-21.178986
2013,"Morocco",230508,9352958,-7.09262,31.791702,-7.09262,31.791702
2013,"Algeria",115231,0,1.659626,28.033886,1.659626,28.033886
2013,"Tunisia",54919,17307,9.537499,33.886917,9.537499,33.886917
2013,"Libya",57884,0,17.228331,26.3351,17.228331,26.3351
2013,"Egypt",1105417,11180458,30.802498,26.820553,30.802498,26.820553
2013,"Sudan",3449,0,30.217636,12.862807,30.217636,12.862807
2013,"Equatorial Guinea",118019,0,10.267895,1.650801,10.267895,1.650801
2013,"Cameroon",3600,25935336,12.354722,7.369722,12.354722,7.369722
2013,"Senegal",0,16767,-14.452362,14.497401,-14.452362,14.497401
2013,"Guinea",15156,148468,-9.696645,9.945587,-9.696645,9.945587
2013,"Sierra Leone",22882,17784,-11.779889,8.460555,-11.779889,8.460555
2013,"Cote d'Ivoire",0,834008214,-5.54708,7.539989,-5.54708,7.539989
2013,"Ghana",369630,185554125,-1.023194,7.946527,-1.023194,7.946527
2013,"Gambia",0,18316,-15.310139,13.443182,-15.310139,13.443182
2013,"Togo",0,1626998,0.824782,8.619543,0.824782,8.619543
2013,"Nigeria",1080028,32883301,8.675277,9.081999,8.675277,9.081999
2013,"Gabon",4950,0,11.609444,-0.803689,11.609444,-0.803689
2013,"Burkina Faso",0,125252,-1.561593,12.238333,-1.561593,12.238333
2013,"Benin",3739,0,2.315834,9.30769,2.315834,9.30769
2013,"Angola",106408,0,17.873887,-11.202692,17.873887,-11.202692
2013,"Congo (Brazzaville)",0,105610,15.827659,-0.228021,15.827659,-0.228021
2013,"Sao Tome and Principe",0,71346,6.613081,0.18636,6.613081,0.18636
2013,"Liberia",40643,59546,-9.429499,6.428055,-9.429499,6.428055
2013,"Congo (Kinshasa)",0,2745514,21.758664,-4.038333,21.758664,-4.038333
2013,"Burundi",0,4253682,29.918886,-3.373056,29.918886,-3.373056
2013,"Rwanda",0,17446526,29.873888,-1.940278,29.873888,-1.940278
2013,"Ethiopia",5870,82605275,40.489673,9.145,40.489673,9.145
2013,"Djibouti",47155,327865,42.590275,11.825138,42.590275,11.825138
2013,"Uganda",14528,38912115,32.290275,1.373333,32.290275,1.373333
2013,"Kenya",68443,51274760,37.906193,-0.023559,37.906193,-0.023559
2013,"British Indian Ocean Territories",7870,0,72.4242508,-7.3346232,72.4242508,-7.3346232
2013,"Tanzania",12533,25094112,34.888822,-6.369028,34.888822,-6.369028
2013,"Mozambique",0,923179,35.529562,-18.665695,35.529562,-18.665695
2013,"Madagascar",0,55952518,46.869107,-18.766947,46.869107,-18.766947
2013,"Comoros",0,2801297,43.3333,-11.6455,43.3333,-11.6455
2013,"South Africa",4599403,5556894,22.937506,-30.559482,22.937506,-30.559482
2013,"Namibia",256000,0,18.49041,-22.95764,18.49041,-22.95764
2013,"Zambia",0,72751,27.849332,-13.133897,27.849332,-13.133897
2013,"Swaziland",2829,0,31.465866,-26.522503,31.465866,-26.522503
2013,"Zimbabwe",0,2609688,29.154857,-19.015438,29.154857,-19.015438
2013,"Malawi",0,10284579,34.301525,-13.254308,34.301525,-13.254308
2014,"Canada",1964198509,1678320432,-106.346771,56.130366,-106.346771,56.130366
2014,"Mexico",405558442,952393744,-102.552784,23.634501,-102.552784,23.634501
2014,"Guatemala",13391088,376828866,-90.230759,15.783471,-90.230759,15.783471
2014,"Belize",1707444,131338,-88.49765,17.189877,-88.49765,17.189877
2014,"El Salvador",18638991,50890211,-88.89653,13.794185,-88.89653,13.794185
2014,"Honduras",8937379,206337998,-86.241905,15.199999,-86.241905,15.199999
2014,"Nicaragua",5054740,235217694,-85.207229,12.865416,-85.207229,12.865416
2014,"Costa Rica",18685214,197282785,-83.753428,9.748917,-83.753428,9.748917
2014,"Panama",49186321,7951337,-80.782127,8.537981,-80.782127,8.537981
2014,"Bermuda",3921431,0,-64.7505,32.3078,-64.7505,32.3078
2014,"Bahamas",7189205,0,-77.39628,25.03428,-77.39628,25.03428
2014,"Jamaica",7368783,7431836,-77.297508,18.109581,-77.297508,18.109581
2014,"Turks and Caicos Islands",258554,0,-71.797928,21.694025,-71.797928,21.694025
2014,"Cayman Islands",1582377,0,-81.2546,19.3133,-81.2546,19.3133
2014,"Haiti",498809,5865355,-72.285215,18.971187,-72.285215,18.971187
2014,"Dominican Republic",14128897,88317459,-70.162651,18.735693,-70.162651,18.735693
2014,"Anguilla",34048,0,-63.068615,18.220554,-63.068615,18.220554
2014,"British Virgin Islands",313567,7083,-64.639968,18.420695,-64.639968,18.420695
2014,"St Kitts and Nevis",459871,0,-62.782998,17.357822,-62.782998,17.357822
2014,"Antigua and Barbuda",661056,0,-61.796428,17.060816,-61.796428,17.060816
2014,"Montserrat",6298,0,-62.187366,16.742498,-62.187366,16.742498
2014,"Dominica",138660,26563,-61.370976,15.414999,-61.370976,15.414999
2014,"St Lucia",505876,87602,-60.978893,13.909444,-60.978893,13.909444
2014,"St Vincent and the Grenadines",140987,0,-61.1971628,13.2528179,-61.1971628,13.2528179
2014,"Grenada",308879,945290,-61.679,12.1165,-61.679,12.1165
2014,"Barbados",3943185,49260,-59.543198,13.193887,-59.543198,13.193887
2014,"Trinidad and Tobago",14336674,735625,-61.222503,10.691803,-61.222503,10.691803
2014,"Sint Maarten",1911475,0,-63.05483,18.04248,-63.05483,18.04248
2014,"Curacao",1442726,0,-68.99002,12.16957,-68.99002,12.16957
2014,"Aruba",2995636,0,-69.968338,12.52111,-69.968338,12.52111
2014,"Guadeloupe",226039,0,-61.551,16.265,-61.551,16.265
2014,"Martinique",57278,0,-61.024174,14.641528,-61.024174,14.641528
2014,"Colombia",33862175,1288424750,-74.297333,4.570868,-74.297333,4.570868
2014,"Venezuela",22101787,6837898,-66.58973,6.42375,-66.58973,6.42375
2014,"Guyana",1433052,191522,-58.93018,4.860416,-58.93018,4.860416
2014,"Suriname",997141,0,-56.027783,3.919305,-56.027783,3.919305
2014,"Ecuador",10269517,293417849,-78.183406,-1.831239,-78.183406,-1.831239
2014,"Peru",30376986,316778460,-75.015152,-9.189967,-75.015152,-9.189967
2014,"Bolivia",10033689,5399746,-63.588653,-16.290154,-63.588653,-16.290154
2014,"Chile",24645720,11068043,-71.542969,-35.675147,-71.542969,-35.675147
2014,"Brazil",55511751,1641038529,-51.92528,-14.235004,-51.92528,-14.235004
2014,"Paraguay",1381867,608051,-58.443832,-23.442503,-58.443832,-23.442503
2014,"Uruguay",3128055,1012085,-55.765835,-32.522779,-55.765835,-32.522779
2014,"Argentina",5391515,92313026,-63.616672,-38.416097,-63.616672,-38.416097
2014,"Iceland",1854814,416883,-19.020835,64.963051,-19.020835,64.963051
2014,"Sweden",3795431,26700630,18.643501,60.128161,18.643501,60.128161
2014,"Norway",907640,736532,8.468946,60.472024,8.468946,60.472024
2014,"Finland",6801433,4093754,25.748151,61.92411,25.748151,61.92411
2014,"Denmark",2634973,7743998,9.501785,56.26392,9.501785,56.26392
2014,"United Kingdom",44567992,42919140,-3.435973,55.378051,-3.435973,55.378051
2014,"Ireland",2003862,42655482,-7.6920536,53.1423672,-7.6920536,53.1423672
2014,"Netherlands",40186393,202557244,5.291266,52.132633,5.291266,52.132633
2014,"Belgium",4128207,143415108,4.469936,50.503887,4.469936,50.503887
2014,"Luxembourg",131662,272519,6.129583,49.815273,6.129583,49.815273
2014,"Monaco",0,66866,7.4246158,43.7384176,7.4246158,43.7384176
2014,"France",6929653,77052421,2.213749,46.227638,2.213749,46.227638
2014,"Germany",20756668,396031400,10.451526,51.165691,10.451526,51.165691
2014,"Austria",439120,13537553,14.550072,47.516231,14.550072,47.516231
2014,"Czech Republic",868348,3117705,15.472962,49.817492,15.472962,49.817492
2014,"Slovakia",0,144148,19.699024,48.669026,19.699024,48.669026
2014,"Hungary",449376,1217087,19.503304,47.162494,19.503304,47.162494
2014,"Switzerland",1811009,125316717,8.227512,46.818188,8.227512,46.818188
2014,"Estonia",2736215,0,25.013607,58.595272,25.013607,58.595272
2014,"Latvia",2717107,505139,24.603189,56.879635,24.603189,56.879635
2014,"Lithuania",0,819619,23.881275,55.169438,23.881275,55.169438
2014,"Poland",201008,39755619,19.145136,51.919438,19.145136,51.919438
2014,"Russia",12690654,4492984,105.318756,61.52401,105.318756,61.52401
2014,"Belarus",551381,612519,27.953389,53.709807,27.953389,53.709807
2014,"Ukraine",598523,2675778,31.16558,48.379433,31.16558,48.379433
2014,"Armenia",147139,102645,45.038189,40.069099,45.038189,40.069099
2014,"Azerbaijan",39289,0,47.576927,40.143105,47.576927,40.143105
2014,"Georgia",76350,157583,-82.9000751,32.1656221,-82.9000751,32.1656221
2014,"Kazakhstan",533625,0,66.923684,48.019573,66.923684,48.019573
2014,"Moldova",0,38689,28.369885,47.411631,28.369885,47.411631
2014,"Tajikistan",24486,3300,71.276093,38.861034,71.276093,38.861034
2014,"Turkmenistan",85162,0,59.556278,38.969719,59.556278,38.969719
2014,"Uzbekistan",3980,1067660,64.585262,41.377491,64.585262,41.377491
2014,"Spain",5627434,85746696,-3.74922,40.463667,-3.74922,40.463667
2014,"Portugal",284548,2634627,-8.224454,39.399872,-8.224454,39.399872
2014,"Malta",46788,0,14.375416,35.937496,14.375416,35.937496
2014,"Italy",3253618,140111407,12.56738,41.87194,12.56738,41.87194
2014,"Croatia",18260,2344655,15.2,45.1,15.2,45.1
2014,"Slovenia",0,10360,14.995463,46.151241,14.995463,46.151241
2014,"Bosnia and Herzegovina",0,1790679,17.679076,43.915886,17.679076,43.915886
2014,"Macedonia",0,296456,21.745275,41.608635,21.745275,41.608635
2014,"Serbia",0,1341096,21.005859,44.016521,21.005859,44.016521
2014,"Kosovo",0,154691,20.902977,42.6026359,20.902977,42.6026359
2014,"Albania",0,886466,20.168331,41.153332,20.168331,41.153332
2014,"Greece",875716,4284425,21.824312,39.074208,21.824312,39.074208
2014,"Romania",11980,154097,24.96676,45.943161,24.96676,45.943161
2014,"Bulgaria",249940,915961,25.48583,42.733883,25.48583,42.733883
2014,"Turkey",3602741,43773863,35.243322,38.963745,35.243322,38.963745
2014,"Cyprus",66110,59057,33.429859,35.126413,33.429859,35.126413
2014,"Syria",0,4024293,38.996815,34.802075,38.996815,34.802075
2014,"Lebanon",1809851,3972935,35.862285,33.854721,35.862285,33.854721
2014,"Iraq",141110,15264,43.679291,33.223191,43.679291,33.223191
2014,"Iran",253970,0,53.688046,32.427908,53.688046,32.427908
2014,"Israel",8309934,25206676,34.851612,31.046051,34.851612,31.046051
2014,"West Bank Administered by Israel",0,79667,NA,NA,NA,NA
2014,"Jordan",5595032,1462885,36.238414,30.585164,36.238414,30.585164
2014,"Kuwait",7268732,0,47.481766,29.31166,47.481766,29.31166
2014,"Saudi Arabia",38988270,172927,45.079162,23.885942,45.079162,23.885942
2014,"Qatar",1992161,0,51.183884,25.354826,51.183884,25.354826
2014,"United Arab Emirates",38093372,5187158,53.847818,23.424076,53.847818,23.424076
2014,"Yemen",79850,1451975,48.516388,15.552727,48.516388,15.552727
2014,"Oman",802170,506643,55.975413,21.4735329,55.975413,21.4735329
2014,"Bahrain",1345446,0,50.5577,26.0667,50.5577,26.0667
2014,"Afghanistan",39769,111169,67.709953,33.93911,67.709953,33.93911
2014,"India",11556696,338709933,78.96288,20.593684,78.96288,20.593684
2014,"Pakistan",516378,13909310,69.345116,30.375321,69.345116,30.375321
2014,"Nepal",142092,230475,84.124008,28.394857,84.124008,28.394857
2014,"Bangladesh",26583,905456,90.356331,23.684994,90.356331,23.684994
2014,"Sri Lanka",6708688,59650679,80.771797,7.873054,80.771797,7.873054
2014,"Burma",0,177923,95.955974,21.916221,95.955974,21.916221
2014,"Thailand",13836455,13187175,100.992541,15.870032,100.992541,15.870032
2014,"Vietnam",14054963,838209112,108.277199,14.058324,108.277199,14.058324
2014,"Laos",0,4413972,102.495496,19.85627,102.495496,19.85627
2014,"Cambodia",299174,9347,104.990963,12.565679,104.990963,12.565679
2014,"Malaysia",49189527,229015172,101.975766,4.210484,101.975766,4.210484
2014,"Singapore",55414660,29937857,103.819836,1.352083,103.819836,1.352083
2014,"Indonesia",16024125,769432159,113.921327,-0.789275,113.921327,-0.789275
2014,"Timor-Leste",0,121946,125.727539,-8.874217,125.727539,-8.874217
2014,"Brunei",637194,0,114.727669,4.535277,114.727669,4.535277
2014,"Philippines",52584491,14238341,121.774017,12.879721,121.774017,12.879721
2014,"Macau",171500,0,113.543873,22.198745,113.543873,22.198745
2014,"Maldives",40030,0,73.536101,1.9772276,73.536101,1.9772276
2014,"China",61688742,331776623,104.195397,35.86166,104.195397,35.86166
2014,"Mongolia",248783,0,103.846656,46.862496,103.846656,46.862496
2014,"Korea, South",134269537,13594011,127.766922,35.907757,127.766922,35.907757
2014,"Hong Kong",44198751,1949715,114.109497,22.396428,114.109497,22.396428
2014,"Taiwan",46264348,10823773,120.960515,23.69781,120.960515,23.69781
2014,"Japan",139325526,42076901,138.252924,36.204824,138.252924,36.204824
2014,"Australia",66697471,1601190,133.775136,-25.274398,133.775136,-25.274398
2014,"Papua New Guinea",17848,86703007,143.95555,-6.314993,143.95555,-6.314993
2014,"New Zealand",7447845,284083,174.885971,-40.900557,174.885971,-40.900557
2014,"Cook Islands",118782,0,-159.777671,-21.236736,-159.777671,-21.236736
2014,"Samoa",78212,0,-172.104629,-13.759029,-172.104629,-13.759029
2014,"Vanuatu",15740,0,166.959158,-15.376706,166.959158,-15.376706
2014,"Kiribati",5000,0,-157.3628595,1.8709422,-157.3628595,1.8709422
2014,"New Caledonia",58433,0,165.618042,-20.904305,165.618042,-20.904305
2014,"French Polynesia",915354,607689,-149.406843,-17.679742,-149.406843,-17.679742
2014,"Marshall Islands",119136,0,166.8417424,11.3246908,166.8417424,11.3246908
2014,"Micronesia",28864,0,158.2225229,6.8874581,158.2225229,6.8874581
2014,"Palau",122377,0,134.58252,7.51498,134.58252,7.51498
2014,"Fiji",85422,1294820,178.065032,-17.713371,178.065032,-17.713371
2014,"Tonga",0,51426,-175.198242,-21.178986,-175.198242,-21.178986
2014,"Morocco",192123,9799351,-7.09262,31.791702,-7.09262,31.791702
2014,"Algeria",825095,0,1.659626,28.033886,1.659626,28.033886
