Year,SITC,sitc_sdesc,Country,Export,Import
1998,071,COFFEE AND COFFEE SUBSTITUTES,Cameroon,0,2777174
1998,071,COFFEE AND COFFEE SUBSTITUTES,Senegal,54293,0
1998,071,COFFEE AND COFFEE SUBSTITUTES,Guinea,0,3632204
1998,071,COFFEE AND COFFEE SUBSTITUTES,Sierra Leone,0,92088
1998,071,COFFEE AND COFFEE SUBSTITUTES,Cote d'Ivoire,16052,27702353
1998,071,COFFEE AND COFFEE SUBSTITUTES,Ghana,100271,224536
1998,071,COFFEE AND COFFEE SUBSTITUTES,Togo,0,35285
1998,071,COFFEE AND COFFEE SUBSTITUTES,Nigeria,5710,105233
1998,071,COFFEE AND COFFEE SUBSTITUTES,Congo (Brazzaville),0,649707
1998,071,COFFEE AND COFFEE SUBSTITUTES,Liberia,6353,0
1998,071,COFFEE AND COFFEE SUBSTITUTES,Congo (Kinshasa),0,28450
1998,071,COFFEE AND COFFEE SUBSTITUTES,Burundi,0,6595103
1998,071,COFFEE AND COFFEE SUBSTITUTES,Rwanda,0,1802794
1998,071,COFFEE AND COFFEE SUBSTITUTES,Ethiopia,0,39865687
1998,071,COFFEE AND COFFEE SUBSTITUTES,Djibouti,0,434594
1998,071,COFFEE AND COFFEE SUBSTITUTES,Uganda,0,10914979
1998,071,COFFEE AND COFFEE SUBSTITUTES,Kenya,0,24001211
1998,071,COFFEE AND COFFEE SUBSTITUTES,Tanzania,0,2984481
1998,071,COFFEE AND COFFEE SUBSTITUTES,Mauritius,6180,294793
1998,071,COFFEE AND COFFEE SUBSTITUTES,Madagascar,0,14536918
1998,071,COFFEE AND COFFEE SUBSTITUTES,South Africa,19418,2349794
1998,071,COFFEE AND COFFEE SUBSTITUTES,Zambia,0,682913
1998,071,COFFEE AND COFFEE SUBSTITUTES,Zimbabwe,0,1706442
1998,071,COFFEE AND COFFEE SUBSTITUTES,Malawi,0,112003
1999,071,COFFEE AND COFFEE SUBSTITUTES,Canada,304093836,135567008
1999,071,COFFEE AND COFFEE SUBSTITUTES,Mexico,14500532,456401547
1999,071,COFFEE AND COFFEE SUBSTITUTES,Guatemala,442295,309930633
1999,071,COFFEE AND COFFEE SUBSTITUTES,Belize,45173,9850
1999,071,COFFEE AND COFFEE SUBSTITUTES,El Salvador,96064,69390800
1999,071,COFFEE AND COFFEE SUBSTITUTES,Honduras,60757,50683930
1999,071,COFFEE AND COFFEE SUBSTITUTES,Nicaragua,10572,26118179
1999,071,COFFEE AND COFFEE SUBSTITUTES,Costa Rica,46522,137010472
1999,071,COFFEE AND COFFEE SUBSTITUTES,Panama,179966,19378090
1999,071,COFFEE AND COFFEE SUBSTITUTES,Bermuda,441220,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Bahamas,1055199,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Jamaica,69967,2335419
1999,071,COFFEE AND COFFEE SUBSTITUTES,Turks and Caicos Islands,17310,124139
1999,071,COFFEE AND COFFEE SUBSTITUTES,Cayman Islands,86058,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Haiti,3217,217483
1999,071,COFFEE AND COFFEE SUBSTITUTES,Dominican Republic,118063,12872325
1999,071,COFFEE AND COFFEE SUBSTITUTES,British Virgin Islands,9028,177736
1999,071,COFFEE AND COFFEE SUBSTITUTES,St Kitts and Nevis,0,2756
1999,071,COFFEE AND COFFEE SUBSTITUTES,Antigua and Barbuda,27569,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Dominica,0,72851
1999,071,COFFEE AND COFFEE SUBSTITUTES,St Lucia,109674,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,St Vincent and the Grenadines,3405,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Grenada,11983,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Barbados,194195,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Trinidad and Tobago,92646,53559
1999,071,COFFEE AND COFFEE SUBSTITUTES,Netherlands Antilles,86947,49284
1999,071,COFFEE AND COFFEE SUBSTITUTES,Aruba,206518,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Colombia,76071,532579646
1999,071,COFFEE AND COFFEE SUBSTITUTES,Venezuela,342101,48168248
1999,071,COFFEE AND COFFEE SUBSTITUTES,Guyana,3723,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Suriname,6752,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Ecuador,19440,45021510
1999,071,COFFEE AND COFFEE SUBSTITUTES,Peru,0,92615466
1999,071,COFFEE AND COFFEE SUBSTITUTES,Bolivia,0,1380111
1999,071,COFFEE AND COFFEE SUBSTITUTES,Chile,79641,3546
1999,071,COFFEE AND COFFEE SUBSTITUTES,Brazil,165882,531551896
1999,071,COFFEE AND COFFEE SUBSTITUTES,Paraguay,0,93895
1999,071,COFFEE AND COFFEE SUBSTITUTES,Uruguay,39506,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Argentina,815323,309700
1999,071,COFFEE AND COFFEE SUBSTITUTES,Iceland,41826,56333
1999,071,COFFEE AND COFFEE SUBSTITUTES,Sweden,109072,27027614
1999,071,COFFEE AND COFFEE SUBSTITUTES,Norway,221257,9776
1999,071,COFFEE AND COFFEE SUBSTITUTES,Finland,3247002,27177
1999,071,COFFEE AND COFFEE SUBSTITUTES,Denmark,254965,130724
1999,071,COFFEE AND COFFEE SUBSTITUTES,United Kingdom,1932632,4972223
1999,071,COFFEE AND COFFEE SUBSTITUTES,Ireland,913505,166644
1999,071,COFFEE AND COFFEE SUBSTITUTES,Netherlands,1588229,35070876
1999,071,COFFEE AND COFFEE SUBSTITUTES,Belgium,2714578,1037905
1999,071,COFFEE AND COFFEE SUBSTITUTES,France,5546646,29227210
1999,071,COFFEE AND COFFEE SUBSTITUTES,Germany,4851996,77809650
1999,071,COFFEE AND COFFEE SUBSTITUTES,Austria,0,326208
1999,071,COFFEE AND COFFEE SUBSTITUTES,Czech Republic,3469,14223
1999,071,COFFEE AND COFFEE SUBSTITUTES,Switzerland,92358,4113917
1999,071,COFFEE AND COFFEE SUBSTITUTES,Latvia,887712,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Lithuania,434835,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Poland,138360,178714
1999,071,COFFEE AND COFFEE SUBSTITUTES,Russia,248756,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Georgia,5386,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Spain,168640,361015
1999,071,COFFEE AND COFFEE SUBSTITUTES,Portugal,0,328192
1999,071,COFFEE AND COFFEE SUBSTITUTES,Italy,930109,17428233
1999,071,COFFEE AND COFFEE SUBSTITUTES,Croatia,0,154405
1999,071,COFFEE AND COFFEE SUBSTITUTES,Slovenia,2730476,3852
1999,071,COFFEE AND COFFEE SUBSTITUTES,Montenegro,0,3466
1999,071,COFFEE AND COFFEE SUBSTITUTES,Greece,355974,1523115
1999,071,COFFEE AND COFFEE SUBSTITUTES,Turkey,78053,49928
1999,071,COFFEE AND COFFEE SUBSTITUTES,Cyprus,77000,57850
1999,071,COFFEE AND COFFEE SUBSTITUTES,Lebanon,229821,469287
1999,071,COFFEE AND COFFEE SUBSTITUTES,Israel,4002336,508141
1999,071,COFFEE AND COFFEE SUBSTITUTES,Jordan,81204,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Kuwait,178519,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Saudi Arabia,3175166,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Qatar,46592,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,United Arab Emirates,1016388,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Yemen,11953,2958414
1999,071,COFFEE AND COFFEE SUBSTITUTES,Oman,27903,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Bahrain,14816,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,India,530568,22042643
1999,071,COFFEE AND COFFEE SUBSTITUTES,Pakistan,48732,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Sri Lanka,572986,253212
1999,071,COFFEE AND COFFEE SUBSTITUTES,Burma,0,69133
1999,071,COFFEE AND COFFEE SUBSTITUTES,Thailand,522532,14627022
1999,071,COFFEE AND COFFEE SUBSTITUTES,Vietnam,0,107921422
1999,071,COFFEE AND COFFEE SUBSTITUTES,Laos,0,125315
1999,071,COFFEE AND COFFEE SUBSTITUTES,Cambodia,6693,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Malaysia,1247944,30636
1999,071,COFFEE AND COFFEE SUBSTITUTES,Singapore,3562493,622363
1999,071,COFFEE AND COFFEE SUBSTITUTES,Indonesia,94140,87395692
1999,071,COFFEE AND COFFEE SUBSTITUTES,Philippines,4249142,7410
1999,071,COFFEE AND COFFEE SUBSTITUTES,China,690645,922248
1999,071,COFFEE AND COFFEE SUBSTITUTES,"Korea, South",7192065,127519
1999,071,COFFEE AND COFFEE SUBSTITUTES,Hong Kong,6493870,9180
1999,071,COFFEE AND COFFEE SUBSTITUTES,Taiwan,3316447,67418
1999,071,COFFEE AND COFFEE SUBSTITUTES,Japan,17357800,187062
1999,071,COFFEE AND COFFEE SUBSTITUTES,Australia,2389006,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Papua New Guinea,0,20225994
1999,071,COFFEE AND COFFEE SUBSTITUTES,New Zealand,234748,103186
1999,071,COFFEE AND COFFEE SUBSTITUTES,French Polynesia,4687,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Marshall Islands,12241,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Micronesia,19285,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Palau,75865,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Fiji,6662,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Morocco,0,85604
1999,071,COFFEE AND COFFEE SUBSTITUTES,Algeria,6905,723891
1999,071,COFFEE AND COFFEE SUBSTITUTES,Egypt,46093,133295
1999,071,COFFEE AND COFFEE SUBSTITUTES,Cameroon,0,1606523
1999,071,COFFEE AND COFFEE SUBSTITUTES,Guinea,10500,321044
1999,071,COFFEE AND COFFEE SUBSTITUTES,Sierra Leone,0,15080
1999,071,COFFEE AND COFFEE SUBSTITUTES,Cote d'Ivoire,0,3603735
1999,071,COFFEE AND COFFEE SUBSTITUTES,Ghana,7125,177862
1999,071,COFFEE AND COFFEE SUBSTITUTES,Nigeria,4217,54490
1999,071,COFFEE AND COFFEE SUBSTITUTES,Congo (Brazzaville),0,998449
1999,071,COFFEE AND COFFEE SUBSTITUTES,Cabo Verde,15560,0
1999,071,COFFEE AND COFFEE SUBSTITUTES,Burundi,0,6225508
1999,071,COFFEE AND COFFEE SUBSTITUTES,Rwanda,0,1565461
1999,071,COFFEE AND COFFEE SUBSTITUTES,Ethiopia,0,14984301
1999,071,COFFEE AND COFFEE SUBSTITUTES,Djibouti,0,52300
1999,071,COFFEE AND COFFEE SUBSTITUTES,Uganda,0,17411433
1999,071,COFFEE AND COFFEE SUBSTITUTES,Kenya,0,14005427
1999,071,COFFEE AND COFFEE SUBSTITUTES,Tanzania,0,2289665
1999,071,COFFEE AND COFFEE SUBSTITUTES,Madagascar,0,3581782
1999,071,COFFEE AND COFFEE SUBSTITUTES,South Africa,134688,223127
1999,071,COFFEE AND COFFEE SUBSTITUTES,Zambia,0,1132275
1999,071,COFFEE AND COFFEE SUBSTITUTES,Zimbabwe,0,837486
1999,071,COFFEE AND COFFEE SUBSTITUTES,Malawi,0,318407
2000,071,COFFEE AND COFFEE SUBSTITUTES,Canada,258888688,131013963
2000,071,COFFEE AND COFFEE SUBSTITUTES,Mexico,12305878,475762919
2000,071,COFFEE AND COFFEE SUBSTITUTES,Guatemala,494994,310978239
2000,071,COFFEE AND COFFEE SUBSTITUTES,Belize,31692,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,El Salvador,63390,140275013
2000,071,COFFEE AND COFFEE SUBSTITUTES,Honduras,17952,99806154
2000,071,COFFEE AND COFFEE SUBSTITUTES,Nicaragua,903352,61472298
2000,071,COFFEE AND COFFEE SUBSTITUTES,Costa Rica,61904,126237946
2000,071,COFFEE AND COFFEE SUBSTITUTES,Panama,615568,15116928
2000,071,COFFEE AND COFFEE SUBSTITUTES,Bermuda,366860,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Bahamas,704022,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Jamaica,81015,2793331
2000,071,COFFEE AND COFFEE SUBSTITUTES,Cayman Islands,50907,41526
2000,071,COFFEE AND COFFEE SUBSTITUTES,Haiti,8288,313289
2000,071,COFFEE AND COFFEE SUBSTITUTES,Dominican Republic,217507,11515843
2000,071,COFFEE AND COFFEE SUBSTITUTES,British Virgin Islands,3300,207677
2000,071,COFFEE AND COFFEE SUBSTITUTES,Antigua and Barbuda,32788,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Dominica,0,4194
2000,071,COFFEE AND COFFEE SUBSTITUTES,St Lucia,38359,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,St Vincent and the Grenadines,2883,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Grenada,29427,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Barbados,179124,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Trinidad and Tobago,99442,56108
2000,071,COFFEE AND COFFEE SUBSTITUTES,Netherlands Antilles,927197,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Aruba,99083,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Guadeloupe,3550,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Colombia,10938,464781123
2000,071,COFFEE AND COFFEE SUBSTITUTES,Venezuela,77817,4754762
2000,071,COFFEE AND COFFEE SUBSTITUTES,Guyana,10182,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Suriname,0,125956
2000,071,COFFEE AND COFFEE SUBSTITUTES,Ecuador,780136,15847943
2000,071,COFFEE AND COFFEE SUBSTITUTES,Peru,75403,89908613
2000,071,COFFEE AND COFFEE SUBSTITUTES,Bolivia,0,1193722
2000,071,COFFEE AND COFFEE SUBSTITUTES,Chile,206115,33890
2000,071,COFFEE AND COFFEE SUBSTITUTES,Brazil,179440,306695550
2000,071,COFFEE AND COFFEE SUBSTITUTES,Uruguay,17048,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Argentina,841078,30617
2000,071,COFFEE AND COFFEE SUBSTITUTES,Iceland,26459,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Sweden,719897,27481198
2000,071,COFFEE AND COFFEE SUBSTITUTES,Norway,24010,13390
2000,071,COFFEE AND COFFEE SUBSTITUTES,Finland,1254274,9993
2000,071,COFFEE AND COFFEE SUBSTITUTES,Denmark,71688,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,United Kingdom,2677375,6969380
2000,071,COFFEE AND COFFEE SUBSTITUTES,Ireland,977267,262413
2000,071,COFFEE AND COFFEE SUBSTITUTES,Netherlands,1949152,36220896
2000,071,COFFEE AND COFFEE SUBSTITUTES,Belgium,640592,639748
2000,071,COFFEE AND COFFEE SUBSTITUTES,France,1615962,13406069
2000,071,COFFEE AND COFFEE SUBSTITUTES,Germany,3277168,72325621
2000,071,COFFEE AND COFFEE SUBSTITUTES,Austria,0,91210
2000,071,COFFEE AND COFFEE SUBSTITUTES,Czech Republic,12518,14637
2000,071,COFFEE AND COFFEE SUBSTITUTES,Hungary,15680,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Switzerland,1352298,10262085
2000,071,COFFEE AND COFFEE SUBSTITUTES,Latvia,586761,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Lithuania,191852,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Poland,19744,399403
2000,071,COFFEE AND COFFEE SUBSTITUTES,Russia,199296,4343
2000,071,COFFEE AND COFFEE SUBSTITUTES,Ukraine,136500,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Spain,1641279,71242
2000,071,COFFEE AND COFFEE SUBSTITUTES,Portugal,9295,378525
2000,071,COFFEE AND COFFEE SUBSTITUTES,Italy,4239885,18869432
2000,071,COFFEE AND COFFEE SUBSTITUTES,Croatia,0,278877
2000,071,COFFEE AND COFFEE SUBSTITUTES,Slovenia,101100,13719
2000,071,COFFEE AND COFFEE SUBSTITUTES,Bosnia and Herzegovina,0,21987
2000,071,COFFEE AND COFFEE SUBSTITUTES,Macedonia,0,10438
2000,071,COFFEE AND COFFEE SUBSTITUTES,Greece,114752,1174903
2000,071,COFFEE AND COFFEE SUBSTITUTES,Turkey,164716,80671
2000,071,COFFEE AND COFFEE SUBSTITUTES,Cyprus,0,51476
2000,071,COFFEE AND COFFEE SUBSTITUTES,Syria,0,2101
2000,071,COFFEE AND COFFEE SUBSTITUTES,Lebanon,192730,480641
2000,071,COFFEE AND COFFEE SUBSTITUTES,Israel,5607324,1204845
2000,071,COFFEE AND COFFEE SUBSTITUTES,Jordan,57825,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Kuwait,274721,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Saudi Arabia,2767154,52135
2000,071,COFFEE AND COFFEE SUBSTITUTES,Qatar,97069,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,United Arab Emirates,950551,2216
2000,071,COFFEE AND COFFEE SUBSTITUTES,Yemen,32340,3365388
2000,071,COFFEE AND COFFEE SUBSTITUTES,Oman,21860,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Bahrain,37256,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,India,602592,36857125
2000,071,COFFEE AND COFFEE SUBSTITUTES,Sri Lanka,654523,2805
2000,071,COFFEE AND COFFEE SUBSTITUTES,Burma,0,16191
2000,071,COFFEE AND COFFEE SUBSTITUTES,Thailand,496921,23902399
2000,071,COFFEE AND COFFEE SUBSTITUTES,Vietnam,7629,128324151
2000,071,COFFEE AND COFFEE SUBSTITUTES,Malaysia,1651971,53487
2000,071,COFFEE AND COFFEE SUBSTITUTES,Singapore,4244295,634968
2000,071,COFFEE AND COFFEE SUBSTITUTES,Indonesia,253694,75798464
2000,071,COFFEE AND COFFEE SUBSTITUTES,Philippines,3655940,13134
2000,071,COFFEE AND COFFEE SUBSTITUTES,Bhutan,0,88128
2000,071,COFFEE AND COFFEE SUBSTITUTES,China,696141,943131
2000,071,COFFEE AND COFFEE SUBSTITUTES,"Korea, South",11371920,2767618
2000,071,COFFEE AND COFFEE SUBSTITUTES,Hong Kong,4288572,28177
2000,071,COFFEE AND COFFEE SUBSTITUTES,Taiwan,3771656,69095
2000,071,COFFEE AND COFFEE SUBSTITUTES,Japan,22111378,2183147
2000,071,COFFEE AND COFFEE SUBSTITUTES,Australia,1992977,13922
2000,071,COFFEE AND COFFEE SUBSTITUTES,Papua New Guinea,0,12406204
2000,071,COFFEE AND COFFEE SUBSTITUTES,New Zealand,212508,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,French Polynesia,6300,48400
2000,071,COFFEE AND COFFEE SUBSTITUTES,Marshall Islands,32024,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Micronesia,28275,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Palau,74334,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Tonga,2675,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Tunisia,14538,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Egypt,128534,102925
2000,071,COFFEE AND COFFEE SUBSTITUTES,Cameroon,0,2564279
2000,071,COFFEE AND COFFEE SUBSTITUTES,Guinea,28465,144213
2000,071,COFFEE AND COFFEE SUBSTITUTES,Cote d'Ivoire,12549,12897052
2000,071,COFFEE AND COFFEE SUBSTITUTES,Togo,0,360821
2000,071,COFFEE AND COFFEE SUBSTITUTES,Nigeria,0,23871
2000,071,COFFEE AND COFFEE SUBSTITUTES,Central African Republic,0,99440
2000,071,COFFEE AND COFFEE SUBSTITUTES,Angola,17517,0
2000,071,COFFEE AND COFFEE SUBSTITUTES,Congo (Brazzaville),0,602753
2000,071,COFFEE AND COFFEE SUBSTITUTES,Burundi,0,8182257
2000,071,COFFEE AND COFFEE SUBSTITUTES,Rwanda,0,2394206
2000,071,COFFEE AND COFFEE SUBSTITUTES,Ethiopia,0,14637211
2000,071,COFFEE AND COFFEE SUBSTITUTES,Uganda,0,14250786
2000,071,COFFEE AND COFFEE SUBSTITUTES,Kenya,3180,14234954
2000,071,COFFEE AND COFFEE SUBSTITUTES,Tanzania,0,2377544
2000,071,COFFEE AND COFFEE SUBSTITUTES,Madagascar,0,2870826
2000,071,COFFEE AND COFFEE SUBSTITUTES,South Africa,172467,92163
2000,071,COFFEE AND COFFEE SUBSTITUTES,Zambia,0,284649
2000,071,COFFEE AND COFFEE SUBSTITUTES,Zimbabwe,0,640874
2000,071,COFFEE AND COFFEE SUBSTITUTES,Malawi,0,439088
2001,071,COFFEE AND COFFEE SUBSTITUTES,Canada,228947419,116879967
2001,071,COFFEE AND COFFEE SUBSTITUTES,Mexico,9853596,192544591
2001,071,COFFEE AND COFFEE SUBSTITUTES,Guatemala,164320,183670360
2001,071,COFFEE AND COFFEE SUBSTITUTES,Belize,37837,31400
2001,071,COFFEE AND COFFEE SUBSTITUTES,El Salvador,109382,39001735
2001,071,COFFEE AND COFFEE SUBSTITUTES,Honduras,17753,37533867
2001,071,COFFEE AND COFFEE SUBSTITUTES,Nicaragua,49330,38173375
2001,071,COFFEE AND COFFEE SUBSTITUTES,Costa Rica,49860,106614809
2001,071,COFFEE AND COFFEE SUBSTITUTES,Panama,662538,10462198
2001,071,COFFEE AND COFFEE SUBSTITUTES,Bermuda,490221,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Bahamas,555516,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Jamaica,67773,3928735
2001,071,COFFEE AND COFFEE SUBSTITUTES,Turks and Caicos Islands,4130,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Cayman Islands,67592,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Haiti,16381,74449
2001,071,COFFEE AND COFFEE SUBSTITUTES,Dominican Republic,39855,6735711
2001,071,COFFEE AND COFFEE SUBSTITUTES,Anguilla,12932,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,British Virgin Islands,14951,36413
2001,071,COFFEE AND COFFEE SUBSTITUTES,Antigua and Barbuda,15351,35324
2001,071,COFFEE AND COFFEE SUBSTITUTES,Dominica,2516,3207
2001,071,COFFEE AND COFFEE SUBSTITUTES,St Lucia,120557,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Grenada,46592,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Barbados,201791,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Trinidad and Tobago,107713,76632
2001,071,COFFEE AND COFFEE SUBSTITUTES,Netherlands Antilles,64445,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Aruba,112810,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Colombia,525081,332765672
2001,071,COFFEE AND COFFEE SUBSTITUTES,Venezuela,191099,578798
2001,071,COFFEE AND COFFEE SUBSTITUTES,Guyana,5677,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Ecuador,20119,13638437
2001,071,COFFEE AND COFFEE SUBSTITUTES,Peru,82651,51505154
2001,071,COFFEE AND COFFEE SUBSTITUTES,Bolivia,7956,1128521
2001,071,COFFEE AND COFFEE SUBSTITUTES,Chile,280854,54104
2001,071,COFFEE AND COFFEE SUBSTITUTES,Brazil,555281,210958216
2001,071,COFFEE AND COFFEE SUBSTITUTES,Uruguay,34309,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Argentina,691708,46530
2001,071,COFFEE AND COFFEE SUBSTITUTES,Iceland,27424,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Sweden,264974,23529554
2001,071,COFFEE AND COFFEE SUBSTITUTES,Norway,89386,12755
2001,071,COFFEE AND COFFEE SUBSTITUTES,Finland,1976308,21626
2001,071,COFFEE AND COFFEE SUBSTITUTES,Denmark,359702,2922
2001,071,COFFEE AND COFFEE SUBSTITUTES,United Kingdom,5114592,8360083
2001,071,COFFEE AND COFFEE SUBSTITUTES,Ireland,292690,291382
2001,071,COFFEE AND COFFEE SUBSTITUTES,Netherlands,1396143,36818480
2001,071,COFFEE AND COFFEE SUBSTITUTES,Belgium,1472907,1020521
2001,071,COFFEE AND COFFEE SUBSTITUTES,Monaco,0,12118
2001,071,COFFEE AND COFFEE SUBSTITUTES,France,5717455,15461612
2001,071,COFFEE AND COFFEE SUBSTITUTES,Germany,21775160,48761854
2001,071,COFFEE AND COFFEE SUBSTITUTES,Austria,8000,46380
2001,071,COFFEE AND COFFEE SUBSTITUTES,Czech Republic,6604,26467
2001,071,COFFEE AND COFFEE SUBSTITUTES,Slovakia,2800,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Hungary,58800,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Switzerland,13071456,18161795
2001,071,COFFEE AND COFFEE SUBSTITUTES,Latvia,361140,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Lithuania,160251,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Poland,11136,836779
2001,071,COFFEE AND COFFEE SUBSTITUTES,Russia,298993,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Ukraine,37800,3284
2001,071,COFFEE AND COFFEE SUBSTITUTES,Georgia,63368,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Spain,578937,141293
2001,071,COFFEE AND COFFEE SUBSTITUTES,Portugal,39374,446082
2001,071,COFFEE AND COFFEE SUBSTITUTES,Malta,3331,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Italy,1371095,18435132
2001,071,COFFEE AND COFFEE SUBSTITUTES,Croatia,0,262361
2001,071,COFFEE AND COFFEE SUBSTITUTES,Slovenia,0,81070
2001,071,COFFEE AND COFFEE SUBSTITUTES,Bosnia and Herzegovina,0,45588
2001,071,COFFEE AND COFFEE SUBSTITUTES,Montenegro,0,23848
2001,071,COFFEE AND COFFEE SUBSTITUTES,Greece,193671,1224778
2001,071,COFFEE AND COFFEE SUBSTITUTES,Turkey,112673,98086
2001,071,COFFEE AND COFFEE SUBSTITUTES,Cyprus,12600,96328
2001,071,COFFEE AND COFFEE SUBSTITUTES,Syria,3900,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Lebanon,143803,487078
2001,071,COFFEE AND COFFEE SUBSTITUTES,Iran,0,2695
2001,071,COFFEE AND COFFEE SUBSTITUTES,Israel,4672651,1634581
2001,071,COFFEE AND COFFEE SUBSTITUTES,Jordan,47315,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Kuwait,354288,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Saudi Arabia,2911613,3590
2001,071,COFFEE AND COFFEE SUBSTITUTES,Qatar,46470,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,United Arab Emirates,1586265,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Yemen,7383,4251355
2001,071,COFFEE AND COFFEE SUBSTITUTES,Oman,4185,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Bahrain,106897,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,Afghanistan,140355,0
2001,071,COFFEE AND COFFEE SUBSTITUTES,India,227953,11228128
2001,071,COFFEE AND COFFEE SUBSTITUTES,Sri Lanka,492099,6573
2001,071,COFFEE AND COFFEE SUBSTITUTES,Thailand,1193061,15574911
2001,071,COFFEE AND COFFEE SUBSTITUTES,Vietnam,152100,93062923
2001,071,COFFEE AND COFFEE SUBSTITUTES,Malaysia,1455286,251726
